교차로코드,입력일자,교차로명칭,유형코드,연동교차로코드,구코드 (공통);,지번,구경찰서 (공통);,신경찰서 (공통);,작업구분 (공통);,표출구분 (공통);,고객번호,계약종별,계량기번호,도로구분 (공통);,관할사업소 (공통);,교차로관리번호,공간데이터,신규정규화ID,이력ID,동코드 (공통);,공사형태 (공통);,지도표출구분,X좌표,Y좌표,위도,경도
8034,,세종초교(연등),2,2394.0,210.0,143-11대,230.0,230.0,1,2,,,,2.0,109.0,82-0000007704,,5237424.0,7704,10900.0,,N,206377.887840001,550371.665109868,37.55284461139581,127.0721781837823
8041,,거여치안센터(연등),1,1945.0,710.0,133-9대,360.0,360.0,1,1,,,,1.0,106.0,82-0000007711,,6164221.0,7711,11300.0,,N,212815.97604425,543882.275400473,37.4943082165443,127.1449243477221
8051,,문래동사거리,3,,560.0,54 대,170.0,170.0,1,2,,,,1.0,104.0,82-0000007721,,2128442.0,7721,11900.0,,N,190917.85014,545970.378539865,37.513166361825,126.8972722853741
8092,,교일학원강북,1,,300.0,205 대,250.0,250.0,1,2,,,,2.0,107.0,82-0000007762,,4436981.0,7762,10300.0,,N,201644.713856014,560150.863818476,37.64097493000962,127.0186350974671
8103,,한일모터스,1,,540.0,60-32장,260.0,260.0,1,2,,,,2.0,105.0,82-0000007773,,2009634.0,7773,10100.0,,N,190017.3918,541409.271939862,37.47206124333965,126.8871491141714
8124,,마포세무서,1,,440.0,1-29 대,110.0,110.0,1,2,,,,1.0,108.0,82-0000007794,,2295991.0,7794,11100.0,,N,194667.13939778,549717.619940137,37.54695831469156,126.9396530730297
8128,,신촌금호아파트,1,,440.0,49-31대,210.0,210.0,1,2,,,,1.0,108.0,82-0000007798,,2287632.0,7798,11400.0,,N,193993.94372,550439.16391974,37.55345527121077,126.9320292571185
8382,,고덕센트럴푸르지오,2,,740.0,613전,310.0,310.0,1,2,,,,1.0,106.0,82-0000008052,,7208942.0,8052,10400.0,,N,215130.70706819,550980.935556104,37.55823199869241,127.171245600347
8383,,위례서로정식도로(#2),2,,710.0,342-1학,360.0,360.0,1,2,,,,1.0,106.0,82-0000008053,,6152892.0,8053,11300.0,,N,212603.09388537,543238.52248435,37.48851090143357,127.1425060417093
8394,,양재시프트(연등),1,,650.0,75-5전,340.0,340.0,1,2,,,,2.0,105.0,82-0000008064,,4069662.0,8064,10200.0,,N,202984.80339,541562.910019724,37.47349460895339,127.0337431044352
8411,,영림초교정문앞,1,,560.0,1012-8도,170.0,170.0,1,2,,,,1.0,105.0,82-0000008081,,2132451.0,8081,13300.0,,N,191387.549858177,543041.796283054,37.48678419543951,126.9026192998167
8444,,올림픽대교남단하부,2,,710.0,386 도,360.0,360.0,1,2,,,,1.0,106.0,82-0000008114,,5291991.0,8114,10300.0,,N,209642.016900001,547726.858239866,37.52898658892222,127.1090833681509
8499,,장위꿈의숲701동,3,,290.0,316-5 대,320.0,320.0,1,2,,,,2.0,107.0,82-0000008169,,4492321.0,8169,13800.0,,N,204368.168919998,557878.537619873,37.62049268458893,127.0494790713944
8558,,힐스테이트신촌103동,2,,410.0,1-1348대,140.0,140.0,1,2,,,,2.0,108.0,82-0000008228,,3229131.0,8228,11000.0,,N,195766.155900001,551444.678219868,37.56252476643139,126.9520796333062
8585,,보라매자이아파트,2,,590.0,393-60대,220.0,220.0,1,2,,,,2.0,105.0,82-0000008255,,2175611.0,8255,10900.0,,N,193524.516594091,544309.347478371,37.49822235933182,126.9267707445001
8590,,이비스호텔,3,,680.0,158-7 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000008260,,5106772.0,8260,10600.0,,N,205074.265526864,545115.06910703,37.50549071444477,127.0573888766802
8668,,신무문,1,,110.0,1대,120.0,120.0,1,1,,,,1.0,107.0,82-0000008338,,3364211.0,8338,11900.0,,N,197825.474999986,553805.06508228,37.58379889016574,126.9753808403334
8669,,춘추관,2,,110.0,산5-16임,120.0,120.0,1,1,,,,1.0,107.0,82-0000008339,,3364901.0,8339,13900.0,,N,198175.677120001,553768.296349871,37.58346836669497,126.9793457891712
8720,,한솔동의보감,1,,230.0,979대,200.0,200.0,1,2,,,,1.0,109.0,82-0000008390,,4372182.0,8390,10300.0,,N,,,,
8722,,한국금거래소,2,,680.0,50-5 대,280.0,280.0,1,2,,,,1.0,106.0,82-0000008392,,4290311.0,8392,10400.0,,N,,,,
8727,,욱빈타워,3,,710.0,306도,360.0,360.0,1,2,,,,2.0,106.0,82-0000008397,,5185111.0,8397,10500.0,,N,,,,
8823,,여의도삼부아파트(연등),2,,560.0,2-1도,170.0,170.0,1,2,,,,2.0,104.0,82-0000008493,,2281121.0,8493,11000.0,,N,,,,
8831,,한영프라자(연등),2,,320.0,723-6도,400.0,400.0,1,2,,,,1.0,107.0,82-0000008501,,4570801.0,8501,10700.0,,N,,,,
8840,,압구정토끼굴(연등),1,7841.0,680.0,495 도,280.0,280.0,1,2,,,,2.0,106.0,82-0000008510,,4272921.0,8510,11000.0,,N,,,,
8843,,test11081,1,,230.0,535 도,110.0,110.0,1,1,,,,2.0,109.0,82-0000008513,,5300734.0,8513,10500.0,,N,,,,
8844,,효문중,2,,320.0,437-9 도,400.0,400.0,1,2,,,,2.0,107.0,82-0000008514,,4439811.0,8514,10500.0,,N,,,,
8847,,새샘근린공원,1,,230.0,439-97 도,200.0,200.0,1,2,,,,2.0,109.0,82-0000008517,,5300591.0,8517,10500.0,,N,,,,
8848,,신답경남아파트101동,2,,230.0,645-1대,200.0,200.0,1,2,,,,2.0,109.0,82-0000008518,,4382401.0,8518,10500.0,,N,,,,
8850,,플러스빌,3,,260.0,534-12도,270.0,270.0,1,2,,,,1.0,109.0,82-0000008520,,5386141.0,8520,10500.0,,N,,,,
8851,,노들로신길역앞,2,,560.0,15-3도,170.0,170.0,1,2,,,,1.0,104.0,82-0000008521,,2169421.0,8521,13200.0,,N,,,,
8852,,당산초교앞,2,,560.0,37-1천,170.0,170.0,1,2,,,,1.0,104.0,82-0000008522,,2224171.0,8522,11700.0,,N,,,,
7947,,수유1파출소(연등)2,1,,300.0,55-7도,250.0,250.0,1,2,,,,1.0,107.0,82-0000007617,,4434772.0,7617,10300.0,,,201567.11898,559102.492039875,37.63152939066294,127.0177536769048
7949,,동작사회복지관,1,,590.0,13-2학,220.0,220.0,1,2,,,,2.0,105.0,82-0000007619,,2186882.0,7619,10800.0,,,194116.689448738,545158.053107064,37.50587320254353,126.9334606556546
8025,,공진초교후문,1,,500.0,1290전,300.0,300.0,1,2,,,,1.0,104.0,82-0000007695,,298151.0,7695,10800.0,,N,184266.946689999,551017.470959864,37.5585510957314,126.8219364401111
8033,,삼양입구사거리(연등)3,1,528.0,300.0,137-95대,250.0,250.0,1,2,,,,1.0,107.0,82-0000007703,,4451942.0,7703,10100.0,,N,202635.739679999,557451.309859873,37.61665001091159,127.0298539834789
8062,,염곡사거리(연등)1,1,325.0,650.0,341-6대,340.0,340.0,1,1,,,,1.0,106.0,82-0000007732,,4088401.0,7732,11000.0,,N,203898.910440001,540772.324099861,37.46636794423546,127.0440728698691
8070,,항동하버라인10단지(연등),3,8015.0,530.0,82-4대,330.0,330.0,1,2,,,,1.0,104.0,82-0000007740,,190671.0,7740,11200.0,,N,184522.703449999,542127.417229861,37.47845612353773,126.8250181714024
8072,,여의도지구대(연등),1,1897.0,560.0,84-1천,170.0,170.0,1,2,,,,1.0,104.0,82-0000007742,,2272712.0,7742,11000.0,,N,193548.382060002,547842.694719867,37.53005809912032,126.9270096339137
8109,,고덕센트럴아이파크정문,3,,740.0,129도,310.0,310.0,1,2,,,,2.0,106.0,82-0000007779,,7206174.0,7779,10300.0,,N,214738.64968161,550116.924597116,37.55045366416852,127.1667910587446
8112,,롯데캐슬베네루체702동,1,,740.0,131대,310.0,310.0,1,2,,,,1.0,106.0,82-0000007782,,6296853.0,7782,10300.0,,N,214619.902369561,550015.752991127,37.54954400390331,127.1654452359768
8206,,서부샛길삼거리,2,,540.0,459-18 체,260.0,260.0,1,2,,,,2.0,105.0,82-0000007876,,1180873.0,7876,10100.0,,N,189084.90003895,542141.688540472,37.47864983617565,126.8765966998288
8207,,사당대림아파트5동앞,1,,590.0,167-6대,220.0,220.0,1,2,,,,2.0,105.0,82-0000007877,,3152922.0,7877,10700.0,,N,197632.44999999,542889.006242955,37.4854446441271,126.9732306622044
8216,,대치지하차도(경보)1,1,,680.0,306유,410.0,410.0,1,2,,,,1.0,106.0,82-0000007886,,5145931.0,7886,11400.0,,N,207157.089612699,544427.924206046,37.49928571252759,127.0809384774378
8260,,오일기업(경보),1,,540.0,327-23장,110.0,110.0,1,2,,,,2.0,105.0,82-0000007930,,2008241.0,7930,10100.0,,N,189781.174999938,540954.012492861,37.46795673482983,126.8844850595857
8392,,강남한양수자인426동앞(연등),2,,680.0,173-1구,410.0,410.0,1,2,,,,1.0,106.0,82-0000008062,,6009561.0,8062,11300.0,,N,209940.306573694,541552.001182739,37.47334770177933,127.1123746026721
8401,,포레나노원2단지,3,,350.0,680대,370.0,370.0,1,2,,,,1.0,107.0,82-0000008071,,5511531.0,8071,10500.0,,N,205458.331959337,562427.655347459,37.66147368485937,127.0618615242352
8404,,개포래미안포레스트입구,2,,680.0,649 대,410.0,410.0,1,2,,,,1.0,106.0,82-0000008074,,4191912.0,8074,10200.0,,N,204633.334670001,542312.925849723,37.48024552953791,127.0523844073237
8417,,진주문순복음교회,2,,300.0,625-35 도,250.0,250.0,1,2,,,,2.0,107.0,82-0000008087,,4436372.0,8087,10300.0,,N,201360.38452451,560114.471251512,37.64064750346507,127.0154134938975
8419,,신정이펜하우스3단지(연등),2,,470.0,1322-1 공,350.0,350.0,1,2,,,,1.0,104.0,82-0000008089,,1108051.0,8089,10300.0,,N,184725.020033481,546044.24199395,37.51375018236583,126.8272242113489
8435,,대한민국역사박물관,1,,110.0,1-57대,120.0,120.0,1,2,,,,1.0,107.0,82-0000008105,,3361691.0,8105,11900.0,,N,197980.076042217,552746.224576893,37.5742591531878,126.9771340930842
8436,,광화문동측,1,,110.0,1-1 사,120.0,120.0,1,1,,,,1.0,107.0,82-0000008106,,3362731.0,8106,11900.0,,N,198071.82494,552904.20035987,37.57568270305386,126.9781722917912
8445,,상계푸르지오106동,2,,350.0,산150-1임,370.0,370.0,1,2,,,,2.0,107.0,82-0000008115,,5532703.0,8115,10500.0,,N,206547.476844871,562765.158457133,37.66450740250223,127.0742082701616
8446,,역촌빛교회,1,,380.0,49-11대,240.0,240.0,1,2,,,,2.0,108.0,82-0000008116,,2348872.0,8116,10800.0,,N,192093.16683278,556103.401184051,37.60447530681955,126.9104570262579
8448,,길음초교앞,2,,290.0,1357 대,190.0,190.0,1,2,,,,2.0,107.0,82-0000008118,,4430651.0,8118,13400.0,,N,201503.9718,557040.940929874,37.61295518072948,127.0170340525037
8451,,사랑의쉼터앞(연등),1,,740.0,187대,310.0,310.0,1,2,,,,1.0,106.0,82-0000008121,,7205181.0,8121,10300.0,,N,214761.81435,549666.425899865,37.54639432338764,127.1670441442715
8480,,쌍문3동어린이집(연등),2,,320.0,산83-1 임,400.0,400.0,1,2,,,,1.0,107.0,82-0000008150,,4469301.0,8150,10500.0,,N,202852.041330001,561275.444729874,37.65110426630251,127.032318865351
8484,,강동리엔파크901동앞,2,,740.0,422전,310.0,310.0,1,2,,,,2.0,106.0,82-0000008154,,7228411.0,8154,10400.0,,N,215887.508766208,550836.445476892,37.55691741978633,127.1798077288352
8485,,고덕어반브릿지1003동앞,1,,740.0,산77-24 임,310.0,310.0,1,2,,,,2.0,106.0,82-0000008155,,7227392.0,8155,10400.0,,N,215885.612213811,550708.12112485,37.55576125896386,127.1797834868604
8486,,상일2동주민센터,2,,740.0,산77-28 임,310.0,310.0,1,2,,,,2.0,106.0,82-0000008156,,7227372.0,8156,10400.0,,N,215849.411040001,550638.806709866,37.55513736391057,127.1793722894032
8496,,공릉대아아파트,2,,350.0,749 대,370.0,370.0,1,2,,,,2.0,107.0,82-0000008166,,5432271.0,8166,10300.0,,N,206292.543632783,558139.436735999,37.62283219803984,127.0712790571068
8555,,신촌푸르지오1단지후문,2,,410.0,190-1학,140.0,140.0,1,2,,,,2.0,108.0,82-0000008225,,3229001.0,8225,11000.0,,N,195707.317070001,551252.203109869,37.56079030049638,126.9514147979056
8557,,중앙여자중학교,2,,410.0,251-285 도,140.0,140.0,1,2,,,,2.0,108.0,82-0000008227,,3229212.0,8227,11000.0,,N,195821.67836,551335.205839868,37.56153867769895,126.952708682315
8594,,현대유치원앞,1,,620.0,512-2 도,290.0,290.0,1,2,,,,2.0,105.0,82-0000008264,,3133471.0,8264,10100.0,,N,196411.11621,543622.604469865,37.49205048420167,126.9594177518484
8595,,신길3치안센타앞,1,,560.0,215-7대,170.0,170.0,1,2,,,,1.0,105.0,82-0000008265,,2147841.0,8265,13200.0,,N,192124.87893,545458.488189864,37.50856529720661,126.9109303883516
8691,,반포쇼핑타운4동,3,,650.0,,340.0,340.0,1,2,,,,1.0,105.0,82-0000008361,,4116391.0,8361,10600.0,,N,200367.259484313,545232.010394695,37.5065582289619,127.0041536869085
7941,,개운초교앞,2,,290.0,104-114도,190.0,190.0,1,2,,,,2.0,107.0,82-0000007611,,4358612.0,7611,10300.0,,,202508.561028575,555824.736057477,37.60199511079173,127.0284079066192
8031,,래미안베라힐즈208동(연등),2,7990.0,380.0,281-12 도,240.0,240.0,1,2,,,,2.0,108.0,82-0000007701,,2398292.0,7701,10200.0,,N,194300.90929,556230.320709872,37.60563515951746,126.9354581703906
8039,,종로4가(연등)4,1,566.0,110.0,127-1도,120.0,120.0,1,2,,,,1.0,107.0,82-0000007709,,4301231.0,7709,15700.0,,N,199801.24211,552421.97334987,37.57133985892247,126.9977501123112
8044,,대방역(연등),1,66.0,560.0,4898천,170.0,170.0,1,1,,,,1.0,105.0,82-0000007714,,2178331.0,7714,13200.0,,N,193351.840069999,545920.458089863,37.51273731199905,126.9248034417558
8049,,목동파크자이107동앞(연등)1,2,8007.0,470.0,276철,350.0,350.0,1,2,,,,2.0,104.0,82-0000007719,,1177361.0,7719,10100.0,,N,188332.023559999,545573.279889864,37.50955943679366,126.8680305009736
8059,,신암중후문(연등),2,7970.0,740.0,519 도,310.0,310.0,1,2,,,,1.0,106.0,82-0000007729,,6248203.0,7729,10700.0,,N,211820.769,550782.650289735,37.55649384852394,127.133781452572
8258,,세이브마트(경보),2,,620.0,597-48도,110.0,110.0,1,2,,,,2.0,105.0,82-0000007928,,2069271.0,7928,10200.0,,N,192807.799999954,541639.149992944,37.47415838208247,126.9186917017481
8342,,고덕그라시움105동앞,1,,740.0,,310.0,310.0,1,2,,,,1.0,106.0,82-0000008012,,6298402.0,8012,10200.0,,N,214380.01091,550760.635019735,37.55625912168868,127.16274512221
8554,,힐스테이트신촌115동,2,,410.0,197-14대,140.0,140.0,1,2,,,,2.0,108.0,82-0000008224,,3218881.0,8224,11000.0,,N,195622.22997,551184.796877228,37.56018257245528,126.9504521723914
8556,,힐스테이트신촌정문,2,,410.0,189-19대,140.0,140.0,1,2,,,,2.0,108.0,82-0000008226,,3229101.0,8226,11000.0,,N,195753.6265,551294.299379869,37.56116980092987,126.9519386908818
8559,,정덕초교입구,3,,290.0,538-119대,190.0,190.0,1,2,,,,2.0,107.0,82-0000008229,,4336291.0,8229,11000.0,,N,201287.803690001,555227.322709872,37.59661498872889,127.014582532633
8569,,북서울교회(연등),1,,260.0,466-23대,270.0,270.0,1,2,,,,1.0,109.0,82-0000008239,,5386171.0,8239,10500.0,,N,208743.806589999,555100.678019871,37.59543330443811,127.0990095101917
8580,,공릉2동어린이집,3,,350.0,737대,370.0,370.0,1,2,,,,2.0,107.0,82-0000008250,,5453111.0,8250,10300.0,,N,207244.51957,558308.714689871,37.62435036255762,127.0820642723854
8582,,답십리초교정문,2,,230.0,250-12대,200.0,200.0,1,2,,,,2.0,109.0,82-0000008252,,5300582.0,8252,10500.0,,N,204952.163950001,552157.07443974,37.5689398454636,127.0560554085985
8592,,대한민국헌정회앞,1,,560.0,1-1도,170.0,170.0,1,2,,,,1.0,104.0,82-0000008262,,2262542.0,8262,11000.0,,N,192963.940839999,547966.368109867,37.5311681254631,126.9203963807732
8593,,위례북로삼거리,2,,710.0,372-2도,360.0,360.0,1,2,,,,2.0,106.0,82-0000008263,,6183161.0,8263,11300.0,,N,213767.23952,543559.568579862,37.4913869299516,127.1556752608975
7945,,묵동장로교회앞,1,,260.0,378대,270.0,270.0,1,2,,,,1.0,109.0,82-0000007615,,5430522.0,7615,10400.0,,,206440.74751609,556888.626736601,37.61156153072206,127.072946831045
8026,,당산초교(연등),1,,560.0,113-2천,170.0,170.0,1,2,,,,2.0,104.0,82-0000007696,,2224241.0,7696,12800.0,,N,190794.998280001,548977.531719866,37.54025961179126,126.8958450529427
8106,,고덕초교(경보)1,1,,740.0,155-1 전,110.0,110.0,1,2,,,,2.0,106.0,82-0000007776,,6298491.0,7776,10200.0,,N,214397.115224319,551213.408285334,37.56033831265732,127.1629475821467
8170,,아차산역삼거리(연등),1,2339.0,210.0,81-6대,230.0,230.0,1,2,,,,1.0,109.0,82-0000007840,,5267241.0,7840,10100.0,,N,207826.864869999,550496.042619868,37.55395408631848,127.0885774821338
8179,,성락빌딩앞(연등)3,1,,560.0,251-2대,170.0,170.0,1,2,,,,1.0,105.0,82-0000007849,,2126831.0,7849,13200.0,,N,191108.21187,544942.152489864,37.50390386284682,126.8994378825611
8182,,은행나무오거리(연등),2,1944.0,540.0,173-2대,260.0,260.0,1,2,,,,1.0,105.0,82-0000007852,,2044371.0,7852,10300.0,,N,191855.11355,539117.73559986,37.45143226796521,126.9079493850299
8183,,태화복지관앞(연등),2,1994.0,680.0,산10-1임,270.0,270.0,1,2,,,,2.0,106.0,82-0000007853,,5172011.0,7853,11500.0,,N,208185.341729999,542838.470729865,37.4849560995167,127.0925491449236
8230,,삼성R&D센터(경보1),3,,650.0,101-2전,110.0,110.0,1,2,,,,1.0,105.0,82-0000007900,,4047691.0,7900,10300.0,,N,202006.937500012,540722.693742834,37.46592681026664,127.0226860756636
8231,,미림여고입구(경보),1,,620.0,808-133천,110.0,110.0,1,2,,,,1.0,105.0,82-0000007901,,2099011.0,7901,10200.0,,N,194215.675287515,541344.9407148,37.4715174081491,126.934610124038
8285,,목양침례교회(연등)2,2,,650.0,342-3답,340.0,340.0,1,2,,,,1.0,106.0,82-0000007955,,5015115.0,7955,10900.0,,N,205229.555306331,539343.176648431,37.45348459025899,127.0591041961877
8309,,숭의여고정문(경보),2,,590.0,503대,110.0,110.0,1,2,,,,2.0,105.0,82-0000007979,,2187111.0,7979,10800.0,,N,193755.939274959,545317.624383332,37.50730857811705,126.9293792746503
8312,,유원강변아파트102동앞(경보),1,,590.0,324천,110.0,110.0,1,2,,,,1.0,105.0,82-0000007982,,3128081.0,7982,10400.0,,N,195718.112499974,546161.224993467,37.51492063720418,126.9515666590246
8318,,반포IC진출램프,1,,650.0,28-4 도,340.0,340.0,1,2,,,,1.0,105.0,82-0000007988,,4146022.0,7988,10700.0,,N,201697.750000009,544872.524993318,37.50331775878767,127.0192006399434
8319,,반포자이117동앞(경보),1,,650.0,33-7 대,110.0,110.0,1,2,,,,1.0,105.0,82-0000007989,,4137451.0,7989,10700.0,,N,201382.025000009,545525.399993394,37.50920072247474,127.0156311864853
8478,,사직공원,2,,110.0,174-1대,120.0,120.0,1,2,,,,1.0,107.0,82-0000008148,,3352121.0,8148,11500.0,,N,197246.85862,552898.24199987,37.57562692238009,126.9688333685411
8479,,상원초교(연등)2,1,,350.0,산102-1임,370.0,370.0,1,1,,,,2.0,107.0,82-0000008149,,5513202.0,8149,10500.0,,N,205324.454670001,563278.209539754,37.6691377967767,127.060350442897
8481,,농심본사,2,,560.0,1190도,220.0,220.0,1,2,,,,1.0,105.0,82-0000008151,,2164391.0,8151,13200.0,,N,192838.100360001,544236.551149863,37.49756139355264,126.9190089889983
8482,,신설8번,1,,740.0,53-5답,310.0,310.0,1,2,,,,2.0,106.0,82-0000008152,,7311451.0,8152,10400.0,,N,215394.156219999,552541.244189866,37.57228589197403,127.1742599845057
8483,,신설13번,1,,740.0,53-8답,310.0,310.0,1,2,,,,2.0,106.0,82-0000008153,,7311442.0,8153,10400.0,,N,215408.060489999,552496.625809737,37.57188365198816,127.1744164409758
8487,,강일노블레스타워,3,,740.0,산2-1 임,310.0,310.0,1,2,,,,2.0,106.0,82-0000008157,,7227342.0,8157,10300.0,,N,215866.21085,550497.065499864,37.55385999603929,127.1795593526358
8521,,덕수고삼거리,2,,710.0,657-10 도,360.0,360.0,1,2,,,,2.0,106.0,82-0000008191,,6162413.0,8191,11300.0,,N,212911.76773,542834.042769722,37.48486225659613,127.1459891846915
8597,,대방초등학교앞,3,,560.0,769-1대,170.0,170.0,1,2,,,,2.0,105.0,82-0000008267,,2165281.0,8267,13200.0,,N,192802.7592,544695.939529865,37.50170023239676,126.9186048378526
8616,,창동주공17단지앞,1,,320.0,756-43천,400.0,400.0,1,2,,,,1.0,107.0,82-0000008286,,5407232.0,8286,10700.0,,N,204793.288969999,560408.251309874,37.64328292179033,127.0543110689464
8617,,휘경1동주민센터,1,,230.0,372-4 도,200.0,200.0,1,2,,,,2.0,109.0,82-0000008287,,5326112.0,8287,10900.0,,N,205770.568260001,554808.433919871,37.59282365116839,127.0653401034431
8628,,DMC센트럴자이103동,2,,380.0,산24-4임,240.0,240.0,1,2,,,,2.0,108.0,82-0000008298,,2333531.0,8298,11000.0,,N,191428.471658642,553406.365194037,37.58016931190173,126.902961080701
8853,,양평교차로,1,,560.0,21 전,170.0,170.0,1,2,,,,1.0,104.0,82-0000008523,,2215232.0,8523,13100.0,,N,,,,
7946,,솔숲어린이공원,1,,290.0,192-467 도,190.0,190.0,1,2,,,,2.0,107.0,82-0000007616,,4338282.0,7616,13300.0,,,201300.938832159,556191.864445753,37.60530540112571,127.0147329829256
7951,,시흥사거리(연등)2,1,,540.0,872-29대,260.0,260.0,1,2,,,,1.0,105.0,82-0000007621,,2035032.0,7621,10300.0,,,191221.602625585,539419.322483615,37.45414380864928,126.900786089856
7956,,휘문고교(연등)1,1,183.0,680.0,1012-40 도,410.0,410.0,1,2,,,,1.0,106.0,82-0000007626,,5116955.0,7626,10600.0,,,205647.768344289,545039.895939016,37.50481007138418,127.0638744924538
7969,,강동한강현대103동앞,3,,740.0,135-3전,310.0,310.0,1,2,,,,1.0,106.0,82-0000007639,,6238802.0,7639,10700.0,,,211580.130648248,550759.493604938,37.55628826229798,127.1310576712677
7972,,강남한신휴플러스804동앞(경보),1,,680.0,산3-1임,410.0,410.0,1,2,,,,2.0,106.0,82-0000007642,,5099903.0,7642,11300.0,,,209657.90766794,541261.723574261,37.47073526811086,127.1091783001979
8007,,목동파크자이107동앞,2,,470.0,276철,350.0,350.0,1,2,,,,2.0,104.0,82-0000007677,,1177371.0,7677,10100.0,,N,188366.521317859,545616.166852895,37.50994628457527,126.8684200052374
8008,,항동초등학교,3,,530.0,124-5 도,330.0,330.0,1,2,,,,2.0,104.0,82-0000007678,,190352.0,7678,11200.0,,N,184360.822343211,542025.50672526,37.47753518005437,126.8231901618309
8024,,동대문육아지원센터앞(연등),2,,230.0,539도,200.0,200.0,1,2,,,,1.0,109.0,82-0000007694,,4391151.0,7694,10500.0,,N,204255.861860001,552506.567439871,37.57209223922817,127.0481757339892
